Gene	variable	value	Average	CircadianTime	Measurement	PathwayClass
NCU08280.7	CT16.3_RNA	0.021852399266194308	False	16.3	RNA	Lipid-Biosynthesis
NCU01141.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU01371.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU01119.7	CT16.3_RNA	0.021852399266194308	False	16.3	RNA	Lipid-Biosynthesis
Average	CT16.3_RNA	1.1655704162767224	True	16.3	RNA	Lipid-Biosynthesis
NCU06694.7	CT16.3_protein		False	16.3	protein	Lipid-Biosynthesis
NCU08976.7	CT16.3_protein		False	16.3	protein	Lipid-Biosynthesis
NCU08927.7	CT16.3_protein		False	16.3	protein	Lipid-Biosynthesis
NCU02468.7	CT16.3_protein	1.309016994374948	False	16.3	protein	Lipid-Biosynthesis
NCU06870.7	CT16.3_protein	1.848048096156426	False	16.3	protein	Lipid-Biosynthesis
NCU00447.7	CT16.3_protein		False	16.3	protein	Lipid-Biosynthesis
NCU00302.7	CT16.3_protein		False	16.3	protein	Lipid-Biosynthesis
NCU06465.7	CT16.3_protein		False	16.3	protein	Lipid-Biosynthesis
NCU06761.7	CT16.3_protein	0.7580781044003313	False	16.3	protein	Lipid-Biosynthesis
NCU00008.7	CT16.3_protein		False	16.3	protein	Lipid-Biosynthesis
NCU02969.7	CT16.3_protein		False	16.3	protein	Lipid-Biosynthesis
NCU10359.7	CT16.3_protein		False	16.3	protein	Lipid-Biosynthesis
